,TotTkl,DribPast,AttTkl,Intercpt,Fouled,Fouls,COF,Clr,BlkSh,BlkCr,BlkPs,TotSav,OOBSav,SYBSav,PASav
248,0.7,0.4,1.1,-,0.5,0.5,0.4,0.2,-,0.1,0.6,-,-,-,-
249,-,-,-,-,-,-,-,1.7,-,-,-,1.9,0.1,1,0.7
250,0.9,1,1.9,0.8,0.3,0.8,-,3.6,0.7,0.1,0.4,-,-,-,-
251,0.8,0.2,1,0.7,0.6,0.4,-,2.3,0.3,0.2,0.3,-,-,-,-
252,1.3,0.4,1.7,0.8,0.9,0.7,-,0.8,0.1,0.1,0.7,-,-,-,-
253,0.4,0.3,0.8,0.5,0.7,0.7,0.2,0.4,-,0.1,0.4,-,-,-,-
254,1.7,0.6,2.3,0.7,0.3,0.6,-,1.5,0.1,-,0.3,-,-,-,-
255,1.6,0.6,2.2,0.7,1.3,0.8,-,1.9,0.2,0.4,1,-,-,-,-
256,1,0.2,1.2,0.2,0.2,1.1,-,0.6,0.1,-,0.4,-,-,-,-
257,2.4,0.8,3.2,0.5,0.3,0.5,0.1,1.5,0.1,0.4,0.6,-,-,-,-
258,1.3,0.7,2,1.2,0.5,1.1,-,4.1,0.5,-,0.7,-,-,-,-
259,-,-,-,-,-,-,-,1,-,-,-,2.4,0.1,1.6,0.8
260,0.7,0.3,1,0.2,0.2,0.2,-,2.6,0.5,-,0.2,-,-,-,-
261,1.5,0.7,2.3,0.7,0.3,0.8,-,2.5,0.2,-,0.5,-,-,-,-
262,-,3,3,1,-,5,-,1,-,1,1,-,-,-,-
263,2,1.4,3.4,0.6,0.2,1,-,2.8,0.3,0.3,1,-,-,-,-
264,0.3,-,0.3,-,0.3,0.8,0.1,0.1,-,-,0.1,-,-,-,-
265,0.8,0.8,1.6,0.5,0.5,0.7,-,0.3,-,-,0.4,-,-,-,-
266,1.4,0.3,1.7,1.5,0.4,0.7,0.1,2.7,0.5,0.1,0.3,-,-,-,-
267,1.5,0.5,2,0.7,0.5,0.7,-,2.3,0.3,0.3,0.8,-,-,-,-
268,1.8,0.8,2.6,1.3,0.4,1,0.1,3.4,0.2,0.1,0.6,-,-,-,-
269,-,-,-,-,-,-,-,0.5,-,-,-,3.5,0.5,2,1
270,1.5,0.5,2,0.6,0.7,0.9,0.2,1.1,0.1,0.1,0.8,-,-,-,-
