,TotTkl,DribPast,AttTkl,Intercpt,Fouled,Fouls,COF,Clr,BlkSh,BlkCr,BlkPs,TotSav,OOBSav,SYBSav,PASav
271,2.3,2,4.3,0.8,0.7,0.4,0.1,0.2,0.2,-,1.1,-,-,-,-
272,1,0.5,1.5,0.8,0.5,0.6,-,1.2,0.3,-,0.2,-,-,-,-
273,2,0.3,2.3,1.3,1.1,0.7,-,5,0.7,0.1,0.7,-,-,-,-
274,1.7,0.4,2.1,1.1,0.6,1.2,-,0.8,0.5,0.1,0.6,-,-,-,-
275,1.4,0.8,2.3,0.8,1,1.2,0.1,2,0.2,0.3,0.5,-,-,-,-
276,1.3,0.1,1.4,0.9,0.7,0.4,-,4.3,0.6,-,0.1,-,-,-,-
277,0.6,-,0.6,0.7,0.1,1.7,-,3.7,0.3,-,0.7,-,-,-,-
278,2.3,1.3,3.7,0.9,0.7,1.6,-,2.6,0.3,-,0.8,-,-,-,-
279,1.9,0.7,2.6,0.9,0.6,0.8,0.1,2,0.4,0.3,0.8,-,-,-,-
280,1.2,0.7,1.8,0.4,0.6,1.2,0.1,0.5,-,-,0.7,-,-,-,-
281,0.6,0.1,0.7,0.7,0.9,0.4,-,0.5,-,-,0.2,-,-,-,-
282,1.8,1.3,3.1,0.7,1,1.3,0.1,0.9,0.1,-,0.8,-,-,-,-
283,-,-,-,-,0.1,-,-,0.7,-,-,-,3.6,0.3,2.1,1.2
284,0.2,0.3,0.5,0.2,0.6,1.4,1.1,0.3,-,-,0.4,-,-,-,-
285,0.6,0.4,1,0.1,1.1,0.7,0.1,0.1,-,-,0.4,-,-,-,-
286,0.8,0.4,1.3,0.1,1,1.1,0.5,0.4,0.1,-,0.4,-,-,-,-
287,0.6,0.1,0.7,0.3,0.6,0.5,-,0.4,0.1,-,0.5,-,-,-,-
288,1.1,0.3,1.4,0.9,0.4,1.2,-,4.9,0.6,0.1,0.3,-,-,-,-
289,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-
290,0.7,0.7,1.4,-,0.8,0.3,-,0.1,-,-,-,-,-,-,-
291,1.1,1,2.1,1.6,0.1,1.1,-,2.4,1.1,-,0.3,-,-,-,-
292,1.4,1,2.4,0.3,0.6,1.2,-,0.6,0.1,-,0.3,-,-,-,-
293,0.4,0.1,0.6,0.1,0.8,0.5,0.1,-,-,-,0.2,-,-,-,-
294,1.2,0.3,1.4,0.7,0.7,1.3,-,2.3,0.4,0.1,0.3,-,-,-,-
295,1.4,0.1,1.5,0.8,0.6,0.8,0.1,0.8,0.1,0.1,0.6,-,-,-,-
296,1.8,0.6,2.4,1,0.9,0.8,0.2,2.5,0.1,0.2,0.5,-,-,-,-
297,2.4,1.1,3.5,0.8,0.3,1.3,0.1,2.5,0.2,0.6,0.8,-,-,-,-
298,-,0.1,0.1,-,0.3,0.1,-,0.6,-,-,-,3.1,0.1,2.1,0.9
299,1.1,0.2,1.3,0.8,0.2,0.6,-,4.5,0.6,0.1,0.3,-,-,-,-
300,1,0.9,1.9,0.2,0.3,0.8,-,0.9,0.1,-,0.5,-,-,-,-
301,0.4,0.4,0.8,0.1,0.6,0.5,0.5,0.4,0.1,-,0.4,-,-,-,-
302,2.3,1,3.3,1.1,0.7,1.4,0.4,5.3,1.1,-,0.5,-,-,-,-
303,1.7,0.8,2.4,0.6,0.2,1.1,0.1,0.4,0.1,0.1,0.5,-,-,-,-
304,0.5,0.3,0.7,0.2,0.8,0.2,-,0.1,-,0.1,0.2,-,-,-,-
305,0.7,0.3,0.9,0.4,0.3,0.3,0.1,0.7,0.1,0.1,0.5,-,-,-,-
306,-,0.3,0.3,0.1,0.6,1.3,0.8,-,-,-,0.1,-,-,-,-
307,-,-,-,-,-,-,-,0.7,-,-,-,2.7,0.3,2.3,-
308,2,1.3,3.3,1.3,0.3,0.7,-,4.3,1,0.3,-,-,-,-,-
309,1.7,0.5,2.1,0.3,0.5,0.3,-,1.5,0.2,0.1,0.3,-,-,-,-
310,1.4,0.8,2.3,0.5,0.8,0.8,-,1.1,0.1,-,0.5,-,-,-,-
311,1.3,0.7,2,0.9,0.7,0.7,-,2.4,0.3,-,0.1,-,-,-,-
312,0.4,0.2,0.6,-,0.8,0.5,0.2,-,-,-,-,-,-,-,-
313,1,0.5,1.5,1,0.5,1,-,3,-,-,-,-,-,-,-
314,-,0.3,0.3,0.1,0.7,0.5,0.4,-,-,-,-,-,-,-,-
315,1.4,0.7,2.2,0.5,0.3,0.5,0.1,1.5,0.1,0.1,0.3,-,-,-,-
316,1.1,0.6,1.7,1.2,0.5,0.7,0.1,3.3,0.5,0.1,0.5,-,-,-,-
317,1.1,0.6,1.7,0.8,0.3,0.7,-,0.6,0.3,0.1,0.3,-,-,-,-
318,0.5,0.8,1.2,0.4,0.9,0.7,-,1.7,0.5,-,0.1,-,-,-,-
319,2,0.7,2.6,0.5,0.3,1,0.1,0.7,0.1,0.2,0.6,-,-,-,-
320,1.8,0.5,2.3,0.6,0.6,0.5,0.1,2.3,0.3,0.1,0.6,-,-,-,-
321,1.3,0.3,1.7,0.7,-,0.7,-,0.7,-,-,0.7,-,-,-,-
322,0.5,0.3,0.9,0.3,0.6,0.4,0.1,0.8,-,0.1,0.4,-,-,-,-
323,1.3,1.2,2.5,0.7,1.6,0.6,-,0.5,-,0.1,0.7,-,-,-,-
324,1.1,0.3,1.5,0.7,0.2,1,-,2.1,0.1,0.1,0.5,-,-,-,-
325,0.4,0.4,0.8,0.4,0.6,0.5,0.1,0.5,-,-,0.4,-,-,-,-
326,2.2,0.5,2.7,0.6,0.5,1.4,-,1.5,0.2,0.2,0.7,-,-,-,-
327,1.2,0.3,1.4,1,0.4,0.5,-,4,0.4,0.2,0.3,-,-,-,-
328,1.5,0.3,1.8,0.6,0.5,0.5,-,3.3,1,0.1,0.5,-,-,-,-
329,0.4,0.5,0.9,0.4,0.4,1.1,0.2,0.2,-,-,0.3,-,-,-,-
330,1,0.4,1.4,0.6,0.4,0.4,-,0.7,0.2,-,0.4,-,-,-,-
331,1.8,0.5,2.2,0.5,0.3,0.5,-,0.5,-,-,0.5,-,-,-,-
332,1.1,0.5,1.6,1.2,0.7,0.5,-,0.7,0.4,-,0.6,-,-,-,-
333,0.4,0.2,0.6,0.1,0.4,0.3,0.1,0.4,-,-,0.3,-,-,-,-
334,1.2,0.6,1.8,0.3,0.4,0.6,-,0.7,-,0.2,0.1,-,-,-,-
335,1.4,0.1,1.5,0.6,0.4,0.9,-,3.2,0.5,-,0.4,-,-,-,-
336,1.4,0.8,2.2,0.5,0.9,1.6,-,2.2,0.3,0.2,0.6,-,-,-,-
337,1.6,1,2.6,0.7,0.5,0.5,0.1,2.1,0.3,0.1,0.9,-,-,-,-
338,-,-,-,-,-,-,-,0.5,-,-,-,4.5,0.5,2,2
339,1,0.4,1.4,1.6,0.5,1,-,5.8,0.6,-,0.4,-,-,-,-
340,0.7,0.2,0.9,0.1,1.1,0.7,0.2,0.8,0.1,-,0.3,-,-,-,-
341,0.3,0.4,0.8,0.2,0.3,0.5,0.2,-,-,-,0.2,-,-,-,-
342,0.1,0.1,0.2,0.1,0.2,0.7,0.3,0.4,0.1,-,0.1,-,-,-,-
343,0.3,0.1,0.4,-,0.4,0.1,0.5,-,-,-,0.2,-,-,-,-
344,1.4,0.6,2,0.5,0.4,0.5,-,1,0.2,-,0.4,-,-,-,-
345,0.9,0.1,1.1,1,1,1.1,-,0.6,0.2,-,0.4,-,-,-,-
346,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-
347,1.3,0.8,2,0.6,0.5,0.8,-,1.4,0.1,0.1,0.7,-,-,-,-
348,1.4,0.7,2.1,0.5,0.3,0.7,0.2,1.7,0.2,0.1,0.5,-,-,-,-
349,1.2,0.6,1.8,0.2,0.2,0.8,0.1,0.6,0.1,-,0.8,-,-,-,-
350,1.3,0.9,2.1,0.6,1.4,1,-,0.4,0.3,-,0.6,-,-,-,-
351,0.6,0.8,1.3,0.3,0.2,0.7,-,1,-,0.1,-,-,-,-,-
352,1,0.4,1.4,0.3,1.7,0.1,-,2.6,0.1,0.4,0.6,-,-,-,-
353,0.1,-,0.1,-,0.1,-,-,0.6,-,-,-,1.9,-,1.1,0.8
354,-,-,-,1,-,0.3,-,3.3,-,-,0.3,-,-,-,-
355,1,0.5,1.5,0.7,0.8,1.1,-,0.9,0.1,0.1,0.2,-,-,-,-
356,0.6,0.8,1.3,0.4,0.3,0.3,-,3.4,0.5,0.3,0.6,-,-,-,-
357,-,0.1,0.1,-,0.1,-,-,0.5,-,-,-,1.8,0.1,1.1,0.6
358,0.1,0.6,0.7,0.3,0.3,0.7,-,0.3,-,-,0.1,-,-,-,-
359,1.7,1.2,2.9,0.6,1,1.1,-,0.7,0.2,0.2,0.7,-,-,-,-
360,-,-,0.1,0.1,0.4,0.6,0.4,-,-,-,-,-,-,-,-
361,1.5,1.1,2.6,0.8,0.4,0.7,-,2.3,0.4,0.1,0.8,-,-,-,-
362,-,-,-,-,-,-,-,0.8,-,-,-,1.5,0.3,0.7,0.5
363,0.7,0.7,1.4,0.5,0.9,0.7,0.2,0.1,0.1,0.1,0.4,-,-,-,-
364,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-
365,0.5,1,1.5,-,2,0.5,-,1,-,-,-,-,-,-,-
366,1.3,0.7,2,0.5,0.7,1.6,0.1,-,-,-,0.7,-,-,-,-
367,0.1,-,0.1,-,0.6,1.3,0.3,0.4,-,-,0.1,-,-,-,-
368,1.7,0.6,2.2,0.4,1.3,1,-,0.7,0.1,0.2,0.8,-,-,-,-
369,0.5,-,0.5,0.3,0.3,0.8,-,-,-,-,1,-,-,-,-
370,0.7,0.3,1,0.1,0.2,1,0.3,0.1,-,-,0.3,-,-,-,-
371,1,0.1,1.1,0.5,1.4,0.5,0.1,0.1,0.1,0.1,0.4,-,-,-,-
372,1.4,0.5,1.9,1.4,0.7,0.8,0.3,0.9,0.5,0.1,0.5,-,-,-,-
373,0.2,0.2,0.4,0.1,0.9,0.8,0.1,0.3,-,-,0.5,-,-,-,-
374,0.7,0.3,1,0.1,0.1,0.6,-,0.3,-,0.1,-,-,-,-,-
375,0.6,0.2,0.8,0.1,1.2,2,0.5,0.7,0.1,-,0.4,-,-,-,-
376,1.4,0.4,1.9,0.4,0.7,0.2,-,0.2,-,-,0.1,-,-,-,-
377,1.1,0.4,1.5,0.9,0.4,1.1,-,3.9,1.2,0.1,0.5,-,-,-,-
378,0.7,0.1,0.9,0.1,0.8,0.3,-,0.5,0.1,-,0.4,-,-,-,-
379,1.9,1,2.9,0.7,0.6,0.9,-,1.2,0.2,-,0.6,-,-,-,-
380,1.9,0.7,2.6,1,1,0.3,-,1.3,-,-,0.6,-,-,-,-
381,0.6,0.7,1.3,0.4,0.9,0.6,0.3,0.5,-,0.1,0.3,-,-,-,-
382,1,-,1,0.3,0.7,-,-,0.7,-,-,-,-,-,-,-
383,0.7,0.2,1,1,0.2,0.6,-,5.7,0.8,0.2,0.5,-,-,-,-
384,1,0.3,1.3,1,-,-,-,0.7,0.3,-,-,-,-,-,-
385,0.5,0.2,0.7,1,0.4,0.4,-,1.6,0.3,-,0.5,-,-,-,-
386,0.7,0.4,1.1,0.1,0.7,0.5,0.2,0.1,-,-,0.5,-,-,-,-
387,0.5,0.4,0.9,0.1,0.1,0.7,0.1,0.1,-,-,0.4,-,-,-,-
388,1.2,-,1.2,0.8,0.4,0.2,-,2.4,0.6,-,0.4,-,-,-,-
389,1,-,1,-,1,1,-,-,-,-,-,-,-,-,-
390,1.5,1,2.5,-,0.5,2,-,1.5,-,-,0.5,-,-,-,-
391,1.3,1.3,2.7,1.3,0.7,2,-,2.3,0.3,-,1,-,-,-,-
392,0.6,0.6,1.1,0.1,0.4,0.3,0.1,0.9,0.1,0.1,0.1,-,-,-,-
393,0.7,0.2,0.9,0.6,0.5,0.8,0.1,3.5,0.6,0.2,0.3,-,-,-,-
394,0.9,0.5,1.4,0.4,0.6,0.9,-,0.5,-,-,0.4,-,-,-,-
395,0.7,0.4,1.1,0.1,0.1,0.2,-,0.2,-,-,0.6,-,-,-,-
396,1.1,0.6,1.6,0.4,0.3,0.7,0.1,0.7,0.1,-,0.3,-,-,-,-
397,0.9,-,0.9,-,0.3,0.9,-,0.3,-,-,0.4,-,-,-,-
398,0.6,0.4,1,0.1,0.1,0.5,0.1,-,-,-,0.6,-,-,-,-
399,1.1,1.1,2.1,0.7,0.4,0.6,0.1,0.4,0.1,0.1,0.6,-,-,-,-
400,0.3,-,0.3,0.1,1.3,0.6,0.4,0.3,-,-,0.2,-,-,-,-
401,0.5,-,0.5,0.5,-,-,-,-,0.5,0.5,1,-,-,-,-
402,0.6,0.3,0.9,0.3,0.2,0.3,0.3,0.2,-,-,0.1,-,-,-,-
403,0.9,0.2,1.1,0.2,1.1,0.7,0.1,0.3,-,-,0.1,-,-,-,-
404,0.8,0.8,1.6,0.4,0.2,0.8,-,0.2,-,-,0.5,-,-,-,-
405,0.1,-,0.1,-,0.2,0.5,-,0.3,-,-,-,-,-,-,-
406,0.4,0.1,0.5,0.5,0.1,0.3,0.1,0.6,-,0.1,0.6,-,-,-,-
407,1,0.6,1.6,0.2,0.3,1,0.2,1.2,0.3,0.1,0.5,-,-,-,-
408,1.3,0.5,1.8,0.3,0.8,0.8,-,1.3,0.3,-,0.3,-,-,-,-
409,0.5,-,0.5,-,0.5,-,-,0.5,1,-,-,-,-,-,-
410,0.8,0.5,1.3,1.3,0.4,0.6,0.1,2.9,0.8,0.2,0.5,-,-,-,-
411,1.5,0.6,2.1,0.7,0.2,0.8,0.1,0.3,0.1,-,0.2,-,-,-,-
412,2,1,3,0.2,0.7,2.3,0.1,0.8,0.5,0.1,0.9,-,-,-,-
413,0.8,0.3,1.1,0.5,0.7,0.5,-,0.8,0.1,-,0.2,-,-,-,-
414,0.6,0.1,0.7,-,1.3,1.2,1.1,0.3,0.1,-,0.3,-,-,-,-
415,0.3,0.3,0.5,-,0.8,-,-,-,-,0.3,-,-,-,-,-
416,0.7,0.4,1.2,0.2,0.5,0.5,-,0.6,0.1,-,0.3,-,-,-,-
417,0.9,0.5,1.3,0.2,1,0.8,0.2,0.3,-,-,0.4,-,-,-,-
418,-,-,-,-,-,1.5,-,0.5,-,0.5,0.5,-,-,-,-
419,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-
420,0.6,0.1,0.7,0.1,0.3,0.1,-,0.4,-,-,0.1,-,-,-,-
421,0.5,0.3,0.8,0.3,0.3,1.3,-,0.3,-,-,0.3,-,-,-,-
422,2.1,0.5,2.6,0.3,0.1,0.8,-,0.3,-,-,0.3,-,-,-,-
423,0.6,0.8,1.4,0.2,0.9,0.4,-,0.2,0.1,-,0.7,-,-,-,-
424,0.8,-,0.8,-,-,0.3,-,0.5,-,-,-,-,-,-,-
425,1.7,1,2.8,0.4,1,1.4,-,0.8,0.1,-,0.6,-,-,-,-
426,1.3,0.3,1.5,0.3,1.1,0.7,0.1,0.8,0.2,0.1,0.7,-,-,-,-
427,0.9,0.5,1.4,0.1,0.6,1.8,0.3,-,0.1,-,0.1,-,-,-,-
428,0.3,0.3,0.7,0.3,0.3,-,-,0.7,-,0.3,0.3,-,-,-,-
429,0.7,0.1,0.8,0.3,0.3,0.4,-,0.8,0.2,0.2,0.2,-,-,-,-
430,0.2,0.1,0.3,-,0.7,0.5,0.2,0.2,-,-,0.1,-,-,-,-
431,-,-,-,-,-,-,-,2,-,-,-,4,-,2,2
432,0.4,0.3,0.7,0.1,0.7,0.7,0.1,0.1,-,-,0.4,-,-,-,-
433,0.2,0.1,0.3,0.3,-,-,-,0.2,-,-,-,-,-,-,-
434,0.2,0.1,0.3,0.2,0.3,0.4,-,0.2,0.1,-,-,-,-,-,-
435,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
436,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-
437,0.3,0.3,0.5,0.3,0.5,0.5,-,-,-,-,0.8,-,-,-,-
438,0.9,0.3,1.1,0.4,0.3,1.1,-,4.3,0.4,-,0.4,-,-,-,-
439,0.5,0.3,0.8,0.4,-,0.1,-,0.5,-,0.1,0.1,-,-,-,-
440,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
441,0.8,0.5,1.3,0.3,0.3,0.3,-,1.5,-,0.5,0.3,-,-,-,-
442,0.7,0.3,1,0.1,0.6,0.7,-,0.3,-,-,0.3,-,-,-,-
443,0.1,0.1,0.2,0.3,0.3,0.4,0.1,0.3,-,-,0.3,-,-,-,-
444,0.2,0.2,0.3,0.7,0.3,0.3,-,0.7,0.2,0.2,0.3,-,-,-,-
445,1.2,0.5,1.8,0.7,0.5,0.4,-,0.2,-,-,0.6,-,-,-,-
446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
447,1,-,1,-,0.5,0.5,-,-,-,-,-,-,-,-,-
448,0.2,-,0.2,0.1,0.3,0.2,0.1,0.4,-,-,0.2,-,-,-,-
449,0.5,-,0.5,0.5,-,0.5,-,-,-,-,-,-,-,-,-
450,2,-,2,-,-,1,-,-,-,-,-,-,-,-,-
451,0.8,0.6,1.4,0.7,0.4,0.4,-,1,0.2,0.2,0.4,-,-,-,-
452,1,-,1,0.5,0.5,0.5,-,0.5,-,-,-,-,-,-,-
453,-,-,-,-,0.5,-,0.3,-,-,-,-,-,-,-,-
454,1.5,0.5,2,-,-,0.3,-,0.3,-,-,0.3,-,-,-,-
455,1,0.3,1.3,0.8,0.6,0.3,-,0.9,0.3,-,0.1,-,-,-,-
456,0.1,0.1,0.2,0.4,0.3,0.2,0.2,0.2,0.1,-,0.2,-,-,-,-
457,1,0.7,1.7,1,1,0.7,-,1,-,-,1,-,-,-,-
458,-,-,-,-,0.5,-,-,1.5,-,-,-,-,-,-,-
459,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
460,0.7,0.1,0.8,0.8,0.3,0.6,-,2.2,0.3,0.2,0.4,-,-,-,-
461,0.3,0.3,0.7,0.1,0.7,0.3,0.2,0.1,-,0.1,0.4,-,-,-,-
462,0.2,0.1,0.3,0.2,0.1,0.3,-,0.4,0.1,-,0.1,-,-,-,-
463,1.1,0.8,1.9,0.8,0.3,0.9,0.1,2.3,0.4,0.3,0.5,-,-,-,-
464,0.2,0.1,0.3,-,0.2,0.5,0.2,0.2,-,0.2,0.2,-,-,-,-
465,-,-,-,0.3,-,-,-,0.3,-,-,-,-,-,-,-
466,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-
467,0.6,0.1,0.7,0.1,0.1,0.3,-,0.6,0.1,-,0.3,-,-,-,-
468,-,0.2,0.2,0.2,0.1,0.4,-,1.4,0.1,-,0.1,-,-,-,-
469,1,-,1,-,-,4,-,-,-,-,-,-,-,-,-
470,1,1,2,-,1,-,-,2,-,-,-,-,-,-,-
471,0.3,0.2,0.5,0.2,0.2,-,-,0.5,-,-,-,-,-,-,-
472,-,-,-,0.5,0.5,-,-,0.5,-,-,-,-,-,-,-
473,-,-,-,-,-,0.3,-,-,-,-,-,-,-,-,-
474,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
475,0.2,0.3,0.5,0.1,0.4,0.3,-,-,0.1,-,0.4,-,-,-,-
476,1,0.5,1.5,0.5,-,-,-,0.5,1,-,-,-,-,-,-
477,0.2,0.2,0.4,0.1,0.1,0.1,0.3,-,0.1,-,0.1,-,-,-,-
478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
479,0.5,0.3,0.8,0.8,0.5,-,-,-,-,-,-,-,-,-,-
480,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-
481,1,1,2,-,-,-,-,1,-,-,2,-,-,-,-
482,0.8,0.2,1,-,-,0.3,-,-,-,-,0.3,-,-,-,-
483,0.5,0.3,0.8,-,-,0.2,-,0.2,0.2,-,0.3,-,-,-,-
484,0.5,0.5,1,-,-,-,-,-,-,-,0.5,-,-,-,-
485,1.1,0.7,1.9,0.6,0.3,1.9,0.1,0.7,0.1,-,0.9,-,-,-,-
486,0.9,0.6,1.5,0.8,0.4,0.9,0.1,1.4,0.5,-,0.8,-,-,-,-
487,0.5,-,0.5,-,0.1,0.6,0.3,0.3,0.1,-,0.1,-,-,-,-
488,0.5,-,0.5,-,-,-,-,-,-,-,0.5,-,-,-,-
489,-,-,-,0.7,-,0.3,-,0.3,-,0.3,-,-,-,-,-
490,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
491,0.7,0.1,0.9,-,1.1,0.6,0.7,-,0.1,-,0.4,-,-,-,-
492,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-
493,0.1,0.2,0.4,0.2,0.4,0.2,-,0.1,0.1,-,0.2,-,-,-,-
494,0.1,0.1,0.2,-,0.5,0.6,0.3,0.2,0.1,-,-,-,-,-,-
495,0.5,0.3,0.8,-,0.2,-,-,0.2,-,-,0.2,-,-,-,-
496,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
497,1,1.3,2.3,0.3,0.3,1,-,0.9,-,-,0.6,-,-,-,-
498,0.6,0.2,0.8,0.1,0.4,0.4,0.1,0.1,-,0.1,0.2,-,-,-,-
499,-,-,-,-,0.3,0.3,-,-,-,0.3,-,-,-,-,-
500,-,0.5,0.5,-,-,-,-,0.5,0.5,-,0.5,-,-,-,-
501,0.1,0.6,0.8,0.1,0.3,1.3,0.3,0.6,0.3,0.1,0.3,-,-,-,-
502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
503,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
504,-,-,-,-,-,1,0.5,0.5,-,-,-,-,-,-,-
505,0.5,-,0.5,0.5,-,0.5,-,0.5,-,-,-,-,-,-,-
506,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-
507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
510,-,-,-,-,-,-,-,0.5,-,-,-,-,-,-,-
511,0.7,0.6,1.3,-,0.3,0.6,0.4,-,-,-,-,-,-,-,-
512,0.3,-,0.3,-,-,1,-,-,-,-,-,-,-,-,-
513,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
514,0.5,0.5,1,-,-,1,1,-,-,-,0.5,-,-,-,-
515,0.6,-,0.6,0.2,0.2,0.8,-,-,-,-,0.2,-,-,-,-
516,0.5,0.5,1,-,-,0.5,-,0.5,-,-,0.5,-,-,-,-
517,0.4,0.4,0.8,-,0.2,0.6,-,0.2,-,-,0.2,-,-,-,-
518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
519,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-
520,0.3,-,0.3,-,0.3,0.7,-,-,-,-,-,-,-,-,-
521,-,0.3,0.3,-,0.5,0.8,-,-,-,0.3,-,-,-,-,-
522,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
523,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
524,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
525,-,-,-,-,0.5,1,-,-,-,-,0.5,-,-,-,-
526,-,-,-,-,-,0.7,-,-,-,-,-,-,-,-,-
527,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-
528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
529,0.8,0.2,1,0.6,0.8,0.8,-,1.2,0.2,0.6,0.8,-,-,-,-
530,-,1.5,1.5,-,1,0.5,-,-,-,-,0.5,-,-,-,-
531,1.2,0.4,1.6,0.8,0.4,0.8,-,1.6,0.8,-,0.2,-,-,-,-
532,-,-,-,-,-,0.8,-,-,-,-,0.3,-,-,-,-
533,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-
534,0.5,1,1.5,-,-,0.5,-,-,-,-,1,-,-,-,-
535,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
536,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
537,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-
538,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
539,0.5,-,0.5,0.5,-,1.5,-,-,-,-,-,-,-,-,-
540,0.7,0.2,0.8,0.5,0.7,1.2,-,2.2,0.5,-,-,-,-,-,-
541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
542,-,-,-,-,-,0.5,-,0.5,-,-,-,-,-,-,-
