,TotGs,,SYBGs,PAGs,OOBGs
327,0.2,-,0.1,-
328,0.1,0.1,-,-
329,0.1,-,0.1,-
330,0.2,0.1,0.1,-
331,0.1,-,0.1,-
332,-,-,-,-
333,-,-,-,-
334,0.1,0.1,0.1,-
335,-,-,-,-
336,-,-,-,-
337,0.1,-,0.1,-
338,-,-,-,-
339,-,-,-,-
340,0.1,-,-,0.1
341,-,-,-,-
342,0.1,-,0.1,-
343,-,-,-,-
344,0.2,0.1,0.1,-
345,-,-,-,-
346,-,-,-,-
347,-,-,-,-
348,0.1,-,0.1,-
349,-,-,-,-
350,-,-,-,-
351,-,-,-,-
352,-,-,-,-
353,0.1,-,0.1,-
354,0.1,-,0.1,-
355,-,-,-,-
356,-,-,-,-
357,-,-,-,-
358,-,-,-,-
359,-,-,-,-
360,0.2,0.1,0.1,-
361,0.1,-,-,-
362,0.1,-,-,0.1
363,-,-,-,-
364,-,-,-,-
365,-,-,-,-
366,0.2,-,0.2,-
367,-,-,-,-
368,-,-,-,-
369,0.2,0.2,-,-
370,-,-,-,-
371,0.1,-,0.1,-
372,0.1,-,0.1,-
373,0.1,-,-,-
374,-,-,-,-
375,-,-,-,-
376,-,-,-,-
377,0.1,-,0.1,-
378,-,-,-,-
379,-,-,-,-
380,-,-,-,-
381,-,-,-,-
382,0.2,0.1,0.1,-
383,-,-,-,-
384,-,-,-,-
385,-,-,-,-
386,-,-,-,-
387,0.3,-,0.1,0.2
388,-,-,-,-
389,-,-,-,-
390,-,-,-,-
391,-,-,-,-
392,-,-,-,-
393,-,-,-,-
394,-,-,-,-
395,-,-,-,-
396,-,-,-,-
397,-,-,-,-
398,-,-,-,-
399,-,-,-,-
400,0.1,-,0.1,-
401,-,-,-,-
402,-,-,-,-
403,0.1,-,0.1,-
404,0.1,-,0.1,-
405,-,-,-,-
406,-,-,-,-
407,-,-,-,-
408,-,-,-,-
409,0.1,-,0.1,-
410,-,-,-,-
411,-,-,-,-
412,0.1,-,-,0.1
413,0.1,-,0.1,-
414,0.1,-,0.1,-
415,0.1,0.1,-,-
416,-,-,-,-
417,0.1,-,0.1,-
418,-,-,-,-
419,-,-,-,-
420,-,-,-,-
421,-,-,-,-
422,-,-,-,-
423,-,-,-,-
424,-,-,-,-
425,-,-,-,-
426,0.1,-,-,0.1
427,0.1,-,0.1,-
428,-,-,-,-
429,0.1,-,0.1,-
430,-,-,-,-
431,-,-,-,-
432,-,-,-,-
433,-,-,-,-
434,-,-,-,-
435,-,-,-,-
436,-,-,-,-
437,0.1,-,0.1,-
438,0.1,-,0.1,-
439,0.1,0.1,-,-
440,-,-,-,-
441,0.1,-,0.1,-
442,-,-,-,-
443,-,-,-,-
444,0.1,0.1,-,-
445,-,-,-,-
446,-,-,-,-
447,-,-,-,-
448,-,-,-,-
449,0.1,-,-,-
450,-,-,-,-
451,0.1,0.1,0.1,-
452,0.1,-,0.1,-
453,-,-,-,-
454,-,-,-,-
455,-,-,-,-
456,-,-,-,-
457,-,-,-,-
458,0.1,0.1,-,-
459,-,-,-,-
460,-,-,-,-
461,-,-,-,-
462,0.1,-,-,0.1
463,-,-,-,-
464,0.1,0.1,-,-
465,-,-,-,-
466,-,-,-,-
467,0.1,-,0.1,-
468,-,-,-,-
469,0.1,0.1,-,-
470,-,-,-,-
471,-,-,-,-
472,-,-,-,-
